Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample,Description,Notes
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Total Alkalinity,471-34-1,88.3,20,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Dissolved Boron,7440-42-8,0.175,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Dissolved Bromide,24959-67-9,0.387,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Dissolved Calcium,7440-70-2,29.4,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Dissolved Chloride,16887-00-6,110,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Chlorophyll a,479-61-8,1.11,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Specific Conductance,0,752,5,uS/cm@25 °C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Dissolved Hardness,0,147,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Dissolved Magnesium,7439-95-4,17.8,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Dissolved Nitrate + Nitrite,NO3+NO2,0.284,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Dissolved Organic Carbon,7440-44-0,4.7,0.5,mg/L as C,Std Method 5310C (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Total Organic Carbon,7440-44-0,4.8,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Pheophytin a,0,0.86,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Dissolved Potassium,9/7/7440,3.95,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Dissolved Sodium,7440-23-5,82,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Total Dissolved Solids,0,389,2.5,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Total Suspended Solids,0,4.6,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Volatile Suspended Solids,0,<2.5,2.5,mg/L,Std Method 2540 E [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0822B0820,8/2/2022 10:04,Dissolved Sulfate,14808-79-8,39,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Total Alkalinity,471-34-1,101,20,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Dissolved Boron,7440-42-8,0.231,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Dissolved Bromide,24959-67-9,0.415,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Dissolved Calcium,7440-70-2,38.4,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Dissolved Chloride,16887-00-6,144,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Chlorophyll a,479-61-8,1.86,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Specific Conductance,0,841,5,uS/cm@25 °C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Dissolved Hardness,0,182,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Dissolved Magnesium,7439-95-4,21,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Dissolved Nitrate + Nitrite,NO3+NO2,0.436,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Dissolved Organic Carbon,7440-44-0,4.5,0.5,mg/L as C,Std Method 5310C (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Dissolved Organic Carbon,7440-44-0,4.8,0.5,mg/L as C,Std Method 5310C (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Total Organic Carbon,7440-44-0,4.8,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Total Organic Carbon,7440-44-0,5.1,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Pheophytin a,0,2.32,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Dissolved Potassium,9/7/7440,4.22,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Dissolved Sodium,7440-23-5,88.2,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Total Dissolved Solids,0,462,2.5,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Total Suspended Solids,0,5.1,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Volatile Suspended Solids,0,<2.5,2.5,mg/L,Std Method 2540 E [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0922B0944,9/13/2022 9:11,Dissolved Sulfate,14808-79-8,62.1,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Total Alkalinity,471-34-1,126,20,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Dissolved Boron,7440-42-8,0.37,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Dissolved Bromide,24959-67-9,0.388,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Dissolved Calcium,7440-70-2,46.5,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Dissolved Chloride,16887-00-6,158,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Sample  CF1022B1143 was originally batched with Batch: 97225.run CL  Sample  CF1022B1143 was originally batched with Batch: 97122.
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Chlorophyll a,479-61-8,1.06,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Specific Conductance,0,964,5,uS/cm@25 °C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Dissolved Hardness,0,203,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Dissolved Magnesium,7439-95-4,21.1,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Dissolved Nitrate + Nitrite,NO3+NO2,1.72,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Dissolved Organic Carbon,7440-44-0,5.9,0.5,mg/L as C,Std Method 5310C (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Total Organic Carbon,7440-44-0,5.9,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Pheophytin a,0,0.87,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Dissolved Potassium,9/7/7440,7.18,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Dissolved Sodium,7440-23-5,109,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Total Dissolved Solids,0,538,2.5,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Total Suspended Solids,0,2.8,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Volatile Suspended Solids,0,<2.5,2.5,mg/L,Std Method 2540 E [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1022B1143,10/17/2022 10:46,Dissolved Sulfate,14808-79-8,82,5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Total Alkalinity,471-34-1,94.4,20,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Dissolved Boron,7440-42-8,0.21,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Dissolved Bromide,24959-67-9,0.228,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Dissolved Calcium,7440-70-2,28.2,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Dissolved Chloride,16887-00-6,69.8,7.5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Chlorophyll a,479-61-8,2.66,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Specific Conductance,0,571,5,uS/cm@25 °C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Dissolved Hardness,0,126,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Dissolved Magnesium,7439-95-4,13.4,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Dissolved Nitrate + Nitrite,NO3+NO2,1.07,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Dissolved Organic Carbon,7440-44-0,4,0.5,mg/L as C,Std Method 5310C (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Total Organic Carbon,7440-44-0,3.6,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Pheophytin a,0,1.03,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Dissolved Potassium,9/7/7440,3.03,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Dissolved Sodium,7440-23-5,60.2,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Total Dissolved Solids,0,314,2.5,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Total Suspended Solids,0,2.6,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Total Suspended Solids,0,2.8,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Volatile Suspended Solids,0,<2.5,2.5,mg/L,Std Method 2540 E [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Volatile Suspended Solids,0,<2.5,2.5,mg/L,Std Method 2540 E [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF1222B1249,12/2/2022 10:58,Dissolved Sulfate,14808-79-8,49.6,7.5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Total Alkalinity,471-34-1,64.4,20,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Dissolved Boron,7440-42-8,0.15,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Dissolved Bromide,24959-67-9,<0.1,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Dissolved Calcium,7440-70-2,16.2,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Dissolved Chloride,16887-00-6,22.3,5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Chlorophyll a,479-61-8,3.39,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Specific Conductance,0,294,5,uS/cm@25 °C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Dissolved Hardness,0,75,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Dissolved Magnesium,7439-95-4,8.5,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Dissolved Nitrate + Nitrite,NO3+NO2,0.967,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Dissolved Organic Carbon,7440-44-0,8.5,0.5,mg/L as C,Std Method 5310C (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Total Organic Carbon,7440-44-0,8.8,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Pheophytin a,0,3.74,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Dissolved Potassium,9/7/7440,5.56,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Dissolved Sodium,7440-23-5,25.2,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Total Dissolved Solids,0,178,2.5,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Total Suspended Solids,0,80,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Volatile Suspended Solids,0,12.3,2.5,mg/L,Std Method 2540 E [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0123B0228,1/12/2023 11:19,Dissolved Sulfate,14808-79-8,26.5,5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Total Alkalinity,471-34-1,67.1,20,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Dissolved Boron,7440-42-8,0.17,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Dissolved Bromide,24959-67-9,0.138,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Dissolved Calcium,7440-70-2,19.6,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Dissolved Chloride,16887-00-6,42,5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Chlorophyll a,479-61-8,5,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Specific Conductance,0,399,5,µmhos/cm@25°C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Dissolved Hardness,0,93,1,mg/L as CaCO3,Std Method 2340 B (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Dissolved Magnesium,7439-95-4,10.6,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Dissolved Nitrate + Nitrite,NO3+NO2,0.809,0.05,mg/L as N,Std Method 4500-NO3-F [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Dissolved Organic Carbon,7440-44-0,5.1,0.5,mg/L as C,Std Method 5310C (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Total Organic Carbon,7440-44-0,5,0.5,mg/L as C,Std Method 5310C (T) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Pheophytin a,0,1.27,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Dissolved Potassium,9/7/7440,2.71,0.5,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Dissolved Sodium,7440-23-5,36.2,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Total Dissolved Solids,0,235,2.5,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Total Suspended Solids,0,11.3,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Volatile Suspended Solids,0,<2.5,2.5,mg/L,Std Method 2540 E [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0223B0290,2/9/2023 13:35,Dissolved Sulfate,14808-79-8,41.5,5,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0323B0359,3/8/2023 12:15,Total Alkalinity,471-34-1,49.1,20,mg/L as CaCO3,Std Method 2320 B [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0323B0359,3/8/2023 12:15,Dissolved Boron,7440-42-8,<0.1,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0323B0359,3/8/2023 12:15,Dissolved Bromide,24959-67-9,<0.1,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0323B0359,3/8/2023 12:15,Dissolved Calcium,7440-70-2,12.9,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0323B0359,3/8/2023 12:15,Dissolved Chloride,16887-00-6,20.4,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Grant Line Canal East,GLC-East,B9D74921261,CF0323B0359,3/8/2023 12:15,Chlorophyll a,479-61-8,12.7,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
